[17.81, 16.36, -100, -100, 8.51, 5.96, -10.21, 24.34, 26.03, 23.11, -51.81, 56.84, -1.52, 43.59, -100, -100, -40.29, 33.47, -100, -100, -100, -100, 10.9, 18.44, -3.5, 14.03, 31.79, 10.51, 5.8, 33.58, -5.61, 29.45, -100, -100, -13.75, 25.67, 47.35, 31.79, -100, -100, -5.85, 23.67, 27.06, 21.52, -100, -100, -100, -100, 13.43, 39.63, 0.98, 26.91, 26.93, 34.08, 4.1, 16.33, 22.04, 6.8, 17.72, 16.94]
[-12.59, 29.2, -100, -100, -16.58, 3.36, -27.05, 19.11, 1.74, 23.73, -51.76, 63.51, -23.05, 38.6, -100, -100, -45.85, 31.54, -100, -100, -100, -100, -7.29, 18.66, -14.14, 12.11, -4.48, 7.55, -13.91, 30.83, -15.64, 20.36, -100, -100, -19.22, 19.3, 33.06, 31.29, -100, -100, -15.53, 18.37, 4.57, 24.16, -100, -100, -100, -100, -13.77, 42.84, -14.46, 21.02, -0.43, 35.82, -19.21, 16.64, -8.58, 9.82, -9.23, 20.9]
[-16.24, 20.08, -100, -100, -16.51, 2.91, -25.14, 14.88, 2.51, 24.08, -51.96, 65.88, -21.2, 39.62, -100, -100, -45.85, 31.54, -100, -100, -100, -100, -7.99, 17.1, -13.99, 10.75, -5.89, 6.4, -10.39, 31.95, -17.64, 19.42, -100, -100, -18.25, 19.01, 32.99, 31.3, -100, -100, -13.53, 14.19, 3.33, 23.11, -100, -100, -100, -100, -12.32, 44.01, -11.51, 21.61, 0.56, 34.94, -19.77, 14.79, -9.52, 9.71, -8.47, 17.18]
[-18.85, 22.2, -100, -100, -16.58, 2.52, -24.34, 13.04, 3.09, 24.57, -51.29, 66.73, -20.03, 41.81, -100, -100, -45.85, 31.54, -100, -100, -100, -100, -9.61, 15.6, -13.71, 9.68, -7.72, 5.22, -7.57, 32.25, -19.51, 21.46, -100, -100, -18.85, 22.2, 33.2, 31.27, -100, -100, -13.08, 11.89, 5.04, 23.66, -100, -100, -100, -100, -11.83, 46.37, -7.81, 22.69, 1.38, 33.86, -19.18, 11.39, -11.1, 9.52, -7.48, 16.25]
[-20.4, 22.52, -100, -100, -15.38, 2.46, -23.63, 11.09, 4.0, 25.35, -50.84, 67.43, -17.63, 42.28, -100, -100, -45.69, 31.74, -100, -100, -100, -100, -10.81, 13.63, -13.51, 9.14, -7.86, 4.31, -6.44, 32.86, -22.48, 25.0, -100, -100, -16.11, 28.14, 34.48, 31.91, -100, -100, -13.09, 10.75, 5.78, 24.97, -100, -100, -100, -100, -12.28, 48.16, -6.68, 23.86, 2.53, 33.26, -18.52, 8.99, -12.25, 8.68, -4.08, 12.87]
[-12.45, 7.78, -100, -100, -14.76, 2.31, -23.45, 10.54, 5.56, 26.95, -50.48, 67.57, -16.75, 43.4, -100, -100, -44.79, 31.6, -100, -100, -100, -100, -9.3, 12.71, -13.26, 8.54, -6.83, 2.52, -7.17, 33.31, -22.47, 26.13, -100, -100, -14.79, 31.18, 35.49, 32.45, -100, -100, -12.3, 9.26, 7.94, 26.19, -100, -100, -100, -100, -12.91, 50.32, -5.41, 26.79, 4.31, 34.7, -19.01, 7.81, -12.5, 7.56, 0.25, 9.92]
[-13.87, 2.11, -100, -100, -16.65, 6.75, -18.65, 17.17, 8.93, 29.72, -46.3, 67.24, -14.79, 44.9, -100, -100, -42.37, 31.46, -100, -100, -100, -100, -2.91, 11.1, -10.65, 9.79, 1.14, 4.55, -5.38, 39.37, -16.38, 30.26, -100, -100, -12.53, 34.66, 38.06, 34.62, -100, -100, -8.18, 16.93, 11.83, 29.41, -100, -100, -100, -100, -11.33, 57.38, -3.07, 34.61, 8.75, 41.22, -16.19, 9.7, -14.65, 1.75, 9.51, 9.5]
[4.48, 22.6, -100, -100, -7.33, 6.31, -12.55, 23.55, 12.3, 30.27, -43.36, 66.87, -14.79, 46.57, -100, -100, -38.49, 33.71, -100, -100, -100, -100, 2.7, 26.09, -4.99, 18.92, 9.21, 17.88, -2.11, 47.49, -13.64, 34.88, -100, -100, -12.63, 37.42, 39.16, 36.22, -100, -100, -11.74, 26.18, 13.9, 32.07, -100, -100, -100, -100, -9.94, 59.86, -7.4, 39.36, 12.93, 48.01, -7.49, 14.25, -5.29, 2.28, 3.71, 24.62]
[3.79, 26.26, -100, -100, -7.09, 6.97, -14.83, 24.64, 12.47, 29.49, -42.54, 66.96, -15.71, 47.71, -100, -100, -37.88, 31.67, -100, -100, -100, -100, 1.65, 33.14, -4.78, 18.86, 13.02, 20.15, -4.35, 50.1, -14.79, 35.82, -100, -100, -14.37, 38.66, 38.24, 35.97, -100, -100, -14.98, 26.59, 14.03, 32.42, -100, -100, -100, -100, -10.5, 59.75, -9.08, 40.29, 11.86, 47.96, -5.58, 15.25, -0.4, 2.11, 3.96, 30.1]
[8.17, 38.9, -100, -100, -17.55, 18.3, -17.18, 31.44, 5.65, 42.34, -39.64, 67.89, -17.04, 50.53, -100, -100, -40.56, 35.85, -100, -100, -100, -100, -4.66, 45.53, -8.27, 34.4, -1.39, 26.65, -13.74, 55.39, -17.19, 40.18, -100, -100, -18.98, 48.03, 31.42, 37.45, -100, -100, -21.75, 33.74, 8.17, 38.9, -100, -100, -100, -100, -18.1, 65.17, -18.07, 47.79, 6.43, 60.77, -3.18, 30.89, -13.9, 3.18, 0.98, 48.32]
[9.84, 48.24, -100, -100, -22.16, 24.69, -24.61, 37.49, 2.71, 61.59, -36.16, 67.08, -23.03, 55.5, -100, -100, -44.86, 35.44, -100, -100, -100, -100, -9.01, 55.28, -16.63, 40.78, -15.45, 31.9, -18.99, 63.23, -22.47, 45.3, -100, -100, -27.92, 54.6, 27.46, 38.04, -100, -100, -28.19, 36.47, 8.45, 50.27, -100, -100, -100, -100, -20.32, 64.86, -21.37, 51.09, 0.76, 66.71, -10.72, 39.44, -21.21, 10.77, -1.63, 57.96]
[-1.78, 64.98, -100, -100, -28.13, 26.83, -29.02, 37.77, -7.37, 62.36, -33.49, 67.12, -28.58, 55.17, -100, -100, -46.75, 35.18, -100, -100, -100, -100, -18.45, 56.7, -22.86, 44.84, -19.24, 34.15, -22.98, 64.03, -28.72, 47.85, -100, -100, -30.14, 54.78, 25.01, 37.44, -100, -100, -31.31, 37.83, -1.03, 49.82, -100, -100, -100, -100, -23.2, 64.44, -24.66, 52.17, -2.2, 64.62, -14.13, 40.19, -27.05, 17.14, -9.34, 59.39]
[-15.41, 59.94, -100, -100, -28.29, 29.55, -32.22, 37.21, -11.3, 56.27, -29.95, 66.15, -30.62, 55.34, -100, -100, -46.38, 36.21, -100, -100, -100, -100, -22.21, 57.05, -24.0, 46.34, -27.24, 26.04, -24.69, 63.86, -32.39, 44.66, -100, -100, -25.47, 47.06, 24.8, 37.47, -100, -100, -31.65, 38.64, -3.27, 47.62, -100, -100, -100, -100, -20.77, 65.29, -27.56, 51.53, -2.93, 62.13, -15.75, 35.05, -29.29, 14.14, -14.22, 58.02]
[-21.35, 65.96, -100, -100, -25.43, 28.82, -30.42, 36.52, -9.03, 45.9, -28.31, 66.13, -28.81, 58.2, -100, -100, -46.83, 34.77, -100, -100, -100, -100, -17.69, 55.49, -22.09, 45.28, -26.55, 22.53, -22.61, 56.48, -29.9, 45.53, -100, -100, -23.16, 46.49, 25.91, 37.12, -100, -100, -31.14, 38.63, -1.06, 44.37, -100, -100, -100, -100, -21.68, 66.15, -27.18, 49.28, -5.89, 56.34, -17.2, 32.84, -27.02, 11.1, -15.67, 54.64]
[-13.57, 52.08, -100, -100, -24.62, 29.75, -29.62, 36.18, -8.75, 45.33, -27.94, 66.44, -28.9, 58.49, -100, -100, -46.83, 34.77, -100, -100, -100, -100, -15.6, 49.62, -21.25, 43.5, -22.78, 21.36, -22.37, 55.85, -28.73, 44.52, -100, -100, -22.49, 45.72, 26.05, 37.48, -100, -100, -30.73, 38.83, -0.46, 44.48, -100, -100, -100, -100, -22.7, 66.47, -27.18, 49.28, -6.96, 55.14, -18.41, 32.13, -26.04, 9.21, -13.34, 51.8]
[-12.48, 47.29, -100, -100, -26.43, 31.2, -29.29, 36.29, -8.24, 44.63, -26.89, 66.5, -27.98, 58.98, -100, -100, -46.46, 34.59, -100, -100, -100, -100, -19.18, 49.87, -21.06, 41.82, -20.81, 21.64, -20.87, 54.82, -28.38, 42.42, -100, -100, -19.87, 43.22, 25.15, 37.8, -100, -100, -30.32, 38.62, 0.09, 44.59, -100, -100, -100, -100, -21.63, 66.15, -25.21, 50.8, -9.68, 52.48, -22.75, 31.9, -24.29, 5.08, -12.35, 46.37]
[-8.68, 53.11, -100, -100, -26.3, 29.61, -29.52, 36.52, -7.84, 43.74, -26.15, 66.77, -27.98, 58.98, -100, -100, -46.41, 34.59, -100, -100, -100, -100, -21.25, 50.91, -19.44, 40.27, -20.19, 20.86, -19.96, 54.45, -28.52, 41.97, -100, -100, -19.23, 42.38, 25.08, 36.87, -100, -100, -29.91, 38.22, -1.5, 45.23, -100, -100, -100, -100, -21.9, 66.18, -22.81, 50.08, -7.68, 53.73, -24.63, 31.89, -23.48, 3.93, -11.22, 42.98]
[-4.87, 55.56, -100, -100, -25.69, 26.75, -27.68, 34.55, -6.71, 39.64, -24.82, 67.34, -28.28, 57.59, -100, -100, -46.96, 34.37, -100, -100, -100, -100, -17.61, 43.96, -18.75, 35.47, -19.27, 18.31, -18.53, 53.46, -28.42, 40.98, -100, -100, -17.89, 38.8, 25.23, 34.31, -100, -100, -27.36, 35.9, -3.21, 42.14, -100, -100, -100, -100, -23.0, 64.23, -21.18, 47.34, -4.17, 56.18, -24.58, 28.56, -20.77, 1.06, -9.23, 32.94]
[-3.95, 38.74, -100, -100, -25.59, 22.86, -26.18, 30.74, -8.31, 32.47, -22.89, 66.74, -28.74, 49.92, -100, -100, -44.65, 34.65, -100, -100, -100, -100, -16.27, 39.6, -18.46, 30.75, -19.18, 14.63, -18.74, 51.65, -27.35, 38.83, -100, -100, -17.72, 38.44, 25.97, 31.5, -100, -100, -26.77, 33.92, -3.65, 37.38, -100, -100, -100, -100, -23.41, 61.75, -21.87, 46.12, -4.54, 55.78, -24.24, 24.71, -19.15, 0.42, -8.4, 25.42]
[-0.89, 34.6, -100, -100, -25.8, 17.45, -27.11, 28.12, -10.55, 25.12, -20.51, 67.18, -29.54, 44.19, -100, -100, -43.94, 32.85, -100, -100, -100, -100, -15.24, 33.04, -18.08, 20.92, -17.52, 6.74, -20.34, 47.68, -27.53, 35.47, -100, -100, -21.71, 37.96, 25.65, 31.39, -100, -100, -29.41, 31.99, -0.98, 34.46, -100, -100, -100, -100, -25.71, 58.57, -23.56, 39.01, -6.61, 47.7, -25.32, 20.26, -18.33, 0.64, -12.06, 22.43]
[-17.91, 1.04, -100, -100, -27.37, 19.59, -31.23, 28.97, -14.12, 26.83, -15.73, 67.16, -31.42, 48.21, -100, -100, -47.01, 32.9, -100, -100, -100, -100, -20.94, 36.04, -22.15, 23.38, -21.14, 5.81, -23.94, 49.45, -30.74, 36.34, -100, -100, -22.21, 43.19, 26.77, 33.55, -100, -100, -31.23, 33.34, -4.32, 36.74, -100, -100, -100, -100, -24.92, 62.62, -29.52, 42.49, -7.98, 46.05, -28.33, 24.97, -18.07, 0.9, -14.6, 30.3]
[-18.6, 0.72, -100, -100, -26.98, 21.91, -30.42, 30.14, -14.03, 31.03, -14.7, 67.04, -29.66, 50.69, -100, -100, -46.18, 32.46, -100, -100, -100, -100, -20.63, 38.89, -22.36, 25.43, -22.34, 9.84, -23.28, 51.02, -30.56, 37.84, -100, -100, -21.17, 46.09, 27.97, 35.87, -100, -100, -30.75, 34.42, -4.55, 37.43, -100, -100, -100, -100, -24.78, 63.33, -29.18, 44.14, -6.72, 48.43, -27.73, 28.46, -18.83, 0.64, -13.76, 33.71]
[-2.72, 43.87, -100, -100, -27.85, 30.73, -28.89, 33.7, -13.5, 42.0, -10.86, 67.33, -26.3, 55.24, -100, -100, -46.48, 34.99, -100, -100, -100, -100, -20.24, 50.71, -22.52, 38.93, -26.99, 20.57, -23.8, 59.79, -29.76, 45.52, -100, -100, -21.49, 54.96, 25.49, 37.94, -100, -100, -30.9, 37.63, -2.59, 43.99, -100, -100, -100, -100, -22.49, 63.81, -29.99, 48.64, -7.07, 57.78, -27.55, 38.18, -23.39, 5.62, -16.38, 41.39]
[-8.51, 58.47, -100, -100, -29.41, 34.82, -32.54, 35.39, -16.68, 44.07, -10.7, 67.13, -24.79, 56.18, -100, -100, -48.79, 34.9, -100, -100, -100, -100, -24.04, 53.78, -24.85, 43.2, -29.2, 23.12, -26.38, 61.06, -33.61, 47.71, -100, -100, -22.89, 56.35, 22.48, 37.99, -100, -100, -32.39, 37.64, -3.53, 46.24, -100, -100, -100, -100, -24.85, 64.25, -32.11, 49.16, -8.87, 58.41, -28.68, 40.29, -27.45, 12.21, -17.45, 43.33]
[-8.88, 58.07, -100, -100, -30.64, 37.31, -34.48, 36.16, -17.57, 44.12, -10.7, 67.13, -24.45, 56.15, -100, -100, -48.79, 34.9, -100, -100, -100, -100, -25.85, 52.97, -25.67, 45.7, -29.9, 23.06, -28.39, 60.75, -34.45, 46.98, -100, -100, -24.12, 56.46, 22.48, 37.99, -100, -100, -33.56, 37.64, -5.41, 45.53, -100, -100, -100, -100, -26.06, 63.84, -29.3, 49.55, -8.88, 57.73, -27.87, 40.17, -28.43, 11.87, -17.45, 43.33]
[-24.47, 56.45, -100, -100, -29.12, 35.92, -35.73, 36.03, -18.43, 43.52, -10.7, 67.13, -26.66, 55.01, -100, -100, -48.14, 34.93, -100, -100, -100, -100, -26.08, 50.6, -25.19, 48.03, -29.46, 21.73, -30.25, 60.44, -35.36, 44.64, -100, -100, -27.64, 56.4, 22.48, 37.99, -100, -100, -34.94, 37.84, -5.85, 45.4, -100, -100, -100, -100, -26.83, 63.92, -24.49, 49.25, -8.18, 57.89, -26.34, 38.16, -28.79, 10.35, -17.49, 43.49]
[-28.36, 57.21, -100, -100, -27.93, 34.46, -34.26, 35.71, -18.43, 43.52, -10.7, 67.13, -29.82, 53.18, -100, -100, -47.94, 34.93, -100, -100, -100, -100, -25.48, 51.08, -23.15, 47.16, -28.49, 21.06, -32.77, 59.84, -34.36, 41.1, -100, -100, -28.36, 57.21, 22.34, 38.01, -100, -100, -33.65, 37.84, -6.33, 45.1, -100, -100, -100, -100, -29.05, 64.54, -20.8, 47.96, -7.92, 58.78, -25.48, 35.38, -28.49, 7.35, -17.49, 43.49]
[-20.56, 47.71, -100, -100, -27.73, 33.3, -33.76, 35.6, -18.69, 43.0, -10.7, 67.13, -30.34, 52.46, -100, -100, -47.34, 35.46, -100, -100, -100, -100, -25.01, 51.57, -22.15, 45.04, -28.93, 20.71, -32.67, 60.17, -33.72, 40.98, -100, -100, -26.83, 57.64, 22.34, 38.01, -100, -100, -33.15, 37.84, -5.49, 45.03, -100, -100, -100, -100, -29.39, 64.58, -20.4, 47.55, -7.97, 60.43, -26.01, 34.06, -28.59, 7.93, -17.49, 43.49]
[-26.02, 47.36, -100, -100, -33.93, 28.68, -33.25, 34.49, -17.55, 43.47, -10.7, 67.13, -30.89, 55.36, -100, -100, -46.31, 35.5, -100, -100, -100, -100, -22.11, 54.18, -25.45, 39.62, -28.91, 21.02, -28.91, 62.36, -33.55, 42.8, -100, -100, -19.8, 58.32, 22.4, 38.19, -100, -100, -34.39, 36.85, -5.61, 48.53, -100, -100, -100, -100, -25.93, 64.56, -29.65, 47.56, -10.18, 61.14, -29.48, 31.4, -27.83, 8.63, -16.98, 40.81]
[-19.42, 57.23, -100, -100, -34.61, 27.07, -33.72, 33.94, -17.16, 43.45, -10.7, 67.13, -33.47, 56.39, -100, -100, -47.24, 35.47, -100, -100, -100, -100, -25.1, 51.71, -26.28, 39.54, -30.09, 21.55, -27.64, 64.01, -34.87, 42.25, -100, -100, -19.26, 56.76, 22.52, 38.56, -100, -100, -34.56, 36.85, -5.73, 48.54, -100, -100, -100, -100, -24.85, 64.25, -30.38, 46.81, -11.04, 60.98, -29.97, 29.61, -27.74, 8.48, -17.58, 40.53]
[-24.85, 64.25, -100, -100, -34.73, 25.94, -35.0, 34.24, -17.16, 42.71, -10.7, 67.13, -33.83, 56.14, -100, -100, -48.24, 35.23, -100, -100, -100, -100, -27.71, 51.89, -27.39, 38.83, -32.12, 22.41, -26.35, 63.86, -35.42, 41.0, -100, -100, -19.79, 52.23, 21.7, 38.86, -100, -100, -34.81, 36.84, -6.31, 49.51, -100, -100, -100, -100, -24.85, 64.25, -30.57, 46.44, -11.46, 59.83, -30.64, 26.83, -29.14, 8.56, -17.67, 40.68]
[-25.08, 62.46, -100, -100, -31.1, 21.92, -34.8, 32.95, -14.34, 30.21, -10.7, 67.13, -32.53, 52.11, -100, -100, -48.64, 35.21, -100, -100, -100, -100, -24.82, 45.1, -28.4, 32.53, -29.86, 19.28, -23.97, 55.99, -35.0, 38.81, -100, -100, -26.92, 36.39, 25.02, 36.5, -100, -100, -33.8, 36.85, -6.69, 41.45, -100, -100, -100, -100, -25.08, 62.46, -27.36, 35.33, -11.02, 48.21, -28.6, 13.62, -29.17, 5.99, -16.79, 34.54]
[-12.62, 18.85, -100, -100, -20.36, 8.79, -33.56, 28.38, -17.12, 27.64, -10.7, 67.13, -35.07, 38.2, -100, -100, -48.25, 33.03, -100, -100, -100, -100, -26.01, 29.81, -29.48, 12.6, -26.8, 6.99, -30.55, 44.15, -32.64, 33.17, -100, -100, -19.84, 12.14, 25.45, 32.24, -100, -100, -33.45, 32.58, -6.07, 33.89, -100, -100, -100, -100, -29.51, 47.16, -30.7, 33.59, -8.88, 43.62, -26.8, 0.96, -31.33, 1.64, -12.55, 18.09]
[-18.68, 6.87, -100, -100, -23.07, 7.64, -37.09, 28.27, -16.54, 31.14, -10.68, 66.94, -36.73, 37.83, -100, -100, -49.83, 32.95, -100, -100, -100, -100, -28.77, 30.76, -34.44, 13.04, -28.17, 5.01, -34.79, 44.05, -34.8, 32.74, -100, -100, -18.75, 6.69, 25.45, 32.24, -100, -100, -35.23, 32.53, -6.35, 31.3, -100, -100, -100, -100, -31.85, 48.61, -35.28, 36.82, -10.83, 39.46, -28.53, 2.27, -35.84, 7.67, -13.03, 17.62]
[-29.56, 2.49, -100, -100, -26.02, 10.62, -36.28, 27.09, -15.56, 33.83, -10.78, 66.96, -36.33, 39.34, -100, -100, -48.9, 32.8, -100, -100, -100, -100, -27.96, 31.84, -31.07, 18.07, -31.37, 7.56, -35.25, 46.56, -36.08, 31.87, -100, -100, -21.7, 9.14, 26.36, 32.26, -100, -100, -34.56, 32.02, -7.67, 31.12, -100, -100, -100, -100, -30.78, 51.03, -36.41, 37.34, -11.19, 38.62, -30.41, 2.7, -30.52, 16.28, -12.3, 23.5]
[-22.32, 11.71, -100, -100, -25.53, 12.24, -35.68, 26.03, -14.66, 34.3, -10.83, 66.96, -35.18, 40.69, -100, -100, -48.89, 32.71, -100, -100, -100, -100, -27.77, 32.93, -26.87, 20.05, -31.81, 9.16, -33.31, 46.99, -36.27, 32.14, -100, -100, -22.48, 12.35, 25.77, 32.52, -100, -100, -34.71, 31.84, -7.11, 32.61, -100, -100, -100, -100, -28.78, 51.9, -35.81, 37.34, -9.95, 39.56, -32.1, 4.31, -26.22, 14.7, -11.91, 25.37]
[-22.25, 12.42, -100, -100, -26.12, 10.67, -35.3, 25.6, -13.58, 35.62, -10.83, 66.96, -34.86, 40.88, -100, -100, -48.99, 32.7, -100, -100, -100, -100, -27.56, 34.23, -26.03, 21.19, -32.64, 11.99, -31.02, 47.78, -36.3, 33.64, -100, -100, -20.18, 13.06, 25.9, 32.84, -100, -100, -33.97, 34.01, -5.79, 34.0, -100, -100, -100, -100, -24.79, 54.24, -33.34, 38.52, -8.91, 39.65, -33.93, 7.76, -24.97, 11.05, -11.71, 27.87]
[-25.15, 9.75, -100, -100, -27.23, 9.11, -34.62, 25.3, -12.95, 36.03, -10.83, 66.96, -33.04, 42.04, -100, -100, -49.08, 32.7, -100, -100, -100, -100, -25.39, 37.3, -24.96, 23.78, -33.73, 14.86, -29.27, 48.46, -35.14, 35.81, -100, -100, -17.78, 15.81, 25.64, 33.39, -100, -100, -33.85, 35.88, -4.73, 35.98, -100, -100, -100, -100, -22.25, 57.44, -32.47, 40.27, -7.0, 41.31, -35.05, 12.59, -25.43, 7.8, -11.76, 30.47]
[-25.71, 4.79, -100, -100, -30.54, 16.69, -29.33, 34.43, -11.24, 41.27, -10.83, 66.96, -28.01, 48.71, -100, -100, -47.68, 34.54, -100, -100, -100, -100, -18.97, 43.38, -18.55, 34.38, -23.52, 24.25, -22.68, 53.51, -28.28, 41.3, -100, -100, -15.77, 27.87, 26.79, 35.5, -100, -100, -24.34, 40.53, -1.34, 42.62, -100, -100, -100, -100, -18.11, 64.06, -26.31, 44.26, -10.1, 46.2, -26.55, 26.53, -26.04, 4.84, -11.55, 37.54]
[-9.78, 46.89, -100, -100, -25.29, 24.27, -26.05, 39.61, -5.45, 44.33, -10.7, 67.13, -25.78, 55.2, -100, -100, -46.25, 36.62, -100, -100, -100, -100, -17.52, 52.06, -16.78, 40.06, -20.04, 25.3, -16.79, 57.66, -24.6, 44.46, -100, -100, -14.76, 29.85, 28.9, 36.29, -100, -100, -21.44, 43.6, 1.97, 45.91, -100, -100, -100, -100, -16.3, 65.16, -24.38, 48.05, -6.74, 48.79, -24.3, 19.75, -24.24, 4.94, -9.32, 43.18]
[0.52, 56.16, -100, -100, -23.21, 18.12, -23.04, 36.46, -2.76, 39.76, -10.7, 67.13, -26.04, 57.66, -100, -100, -43.96, 35.47, -100, -100, -100, -100, -15.77, 46.99, -14.91, 33.01, -17.35, 18.42, -16.52, 52.45, -22.8, 39.35, -100, -100, -12.3, 23.16, 32.0, 35.24, -100, -100, -19.96, 37.09, 1.35, 44.29, -100, -100, -100, -100, -17.21, 63.23, -19.3, 46.35, 0.52, 56.16, -22.27, 10.72, -21.26, 2.24, -9.59, 35.19]
